Date	Confirmed	Recovered	Deaths	Increase rate	New	Daily Deaths
2020-06-29	10288517	5235170	531108	1.5043855425870791	152485.0	4017.0
2020-07-01	10687359	5468424	541720	2.052770214234866	214974.0	5377.0
2020-07-02	10891991	5753358	547195	1.9147106408608523	204632.0	5475.0
2020-07-12	12925796	7116749	598161	1.5146147304067457	192855.0	4287.0
2020-07-15	13570476	7559130	614423	1.7183425693646792	229248.0	5897.0
2020-07-24	15789858	9051967	669717	1.8294577922775173	283679.0	6455.0
2020-07-28	16750382	9756921	692366	1.6038360851472897	264408.0	6944.0
2020-08-05	18813900	11360064	742360	1.4842761107635505	275166.0	7382.0
2020-08-06	19100788	11548871	749183	1.5248725676228747	286888.0	6823.0
2020-08-07	19383355	11740917	755920	1.47934734420381	282567.0	6737.0
2020-08-08	19648713	11941161	761937	1.3689993295794254	265358.0	6017.0
2020-08-10	20114995	12284150	772469	1.1727185973811172	233158.0	5363.0
2020-08-16	21712481	13678579	810225	0.9764718220170988	209966.0	4786.0
2020-08-24	23689888	15337336	855405	0.9716209585001266	227961.0	4819.0
2020-08-27	24504301	16001856	874717	1.1866198773767351	287363.0	6206.0
2020-08-29	25049249	16412387	886339	1.0526165888672665	260926.0	5805.0
2020-08-30	25268736	16622627	890600	0.8762218779493149	219487.0	4261.0
2020-09-01	25799976	17081379	901614	1.0458885838797192	267046.0	6598.0
2020-09-14	29344683	19867489	975643	0.9175531997211076	266805.0	4588.0
2020-09-26	32912811	22753980	1043037	0.8759211382564343	285787.0	5432.0
2020-10-02	34677414	24073730	1077969	0.9586400008454607	329275.0	5596.0
2020-10-03	34974941	24329331	1082692	0.8579849696981442	297527.0	4723.0
2020-10-11	37574472	26121116	1127028	0.7755143519088572	289153.0	4124.0
2020-10-21	41284309	28161300	1182798	1.0747571306882373	438988.0	6855.0
2020-10-22	41766204	28388093	1188695	1.1672594544334025	481895.0	5897.0
2020-10-26	43558104	29242801	1211520	1.120752720303795	482768.0	5614.0
2020-10-27	44025232	29832506	1218996	1.0724250072960018	467128.0	7476.0
2020-10-28	44545397	30098468	1226179	1.1815156363060166	520165.0	7183.0
2020-10-29	45095600	30345219	1233380	1.2351511874504115	550203.0	7201.0
2020-10-30	45667520	30600993	1241057	1.268239029971882	571920.0	7677.0
2020-11-04	48179325	31914298	1278499	1.031479170017916	491886.0	10072.0
2020-11-05	48797426	32217953	1287166	1.282917517005479	618101.0	8667.0
2020-11-06	49418108	32506314	1296318	1.271956434751292	620682.0	9152.0
2020-11-13	53511432	34481578	1357352	1.2531247891404758	662266.0	9792.0
2020-11-15	54588232	34990157	1373087	0.9059145443220248	490083.0	6612.0
2020-11-17	55711730	35814478	1391876	1.0903611437629956	600907.0	11048.0
2020-11-21	58256749	37246581	1435353	1.0313087068059898	594674.0	9140.0
2020-12-07	67750014	43591716	1600972	0.7935987940119063	533430.0	8415.0
2020-12-14	72992271	41338398	1679234	0.7607983529800885	551131.0	8828.0
2020-12-15	73639542	41696562	1692579	0.8867664906603605	647271.0	13345.0
2020-12-17	75096946	42434191	1719993	0.9940871676280212	739181.0	13323.0
2021-01-07	88402136	49125603	1959982	0.9948887196313336	870839.0	15055.0
2021-01-10	90598523	50023661	1997796	0.6687357577389825	601840.0	8941.0
2021-01-14	93409890	51396412	2056610	0.8216232619946923	761223.0	15588.0
2021-01-17	95379938	52349804	2095253	0.5564195785015422	527776.0	9089.0
2021-01-22	98510412	54147168	2172232	0.6788831172316631	664261.0	16081.0
2021-01-23	99087798	54463661	2186850	0.5861167243925445	577386.0	14618.0
2021-02-04	105215449	58325870	2350625	0.4506468978778677	472023.0	12946.0
2021-02-06	106188323	58901714	2379783	0.4121388136576584	435847.0	11857.0
2021-02-07	106540137	59179149	2387143	0.3313113815725294	351814.0	7360.0
2021-02-10	107727017	60052899	2425448	0.4104106062502565	440316.0	14169.0
2021-02-11	108171909	60328984	2439315	0.4129808959622451	444892.0	13867.0
2021-02-17	110318342	61876216	2500087	0.3515915240236469	386511.0	11596.0
2021-02-21	111834482	62833943	2539343	0.2862855593805438	319252.0	6576.0
2021-02-24	112967480	63504602	2570562	0.3955095429273607	445037.0	12536.0
2021-02-26	113863138	63992562	2591996	0.3897564995682637	442066.0	10575.0
2021-02-28	114569813	64418461	2607029	0.27028035150545	308825.0	6338.0
2021-03-03	115630622	65132899	2636546	0.3838901347943597	442197.0	11774.0
2021-03-06	116953953	65846042	2665755	0.3556830141678557	414511.0	8270.0
2021-03-08	117632319	66358920	2678717	0.2594933525635484	304458.0	7025.0
2021-03-11	118995836	67129126	2709693	0.4137842436804124	490357.0	10236.0
2021-03-13	119941781	67650214	2728176	0.3817756671527001	456167.0	8592.0
2021-03-20	123283226	69523150	2793008	0.4065781756131394	499213.0	8783.0
2021-03-21	123722665	69803249	2801454	0.3564467075188314	439439.0	8446.0
2021-03-25	125931456	71098479	2843056	0.520446115645277	652012.0	11557.0
2021-03-29	128108148	72401542	2881882	0.3595542094355796	458968.0	8598.0
2021-03-30	128669690	72736785	2893798	0.4383343360798565	561542.0	11916.0
2021-04-01	130054616	73464080	2918988	0.5489499486484084	710037.0	12287.0
2021-04-02	130699335	73784287	2929619	0.4957294249363667	644719.0	10631.0
2021-04-05	132294751	74846289	2954562	0.3756908443237062	495159.0	8248.0
2021-04-06	132901342	75216285	2967002	0.4585147902050929	606591.0	12440.0
2021-04-07	133565619	75699590	2982385	0.4998271575015398	664277.0	15383.0
2021-04-09	135149458	76548562	3011092	0.5561540255926	747482.0	14372.0
2021-04-19	142583039	81374733	3130880	0.4860990720372083	689742.0	11100.0
2021-04-24	146943967	84344289	3202201	0.5643317553609201	824598.0	13122.0
2021-04-28	150098583	86843038	3255535	0.6022957459545665	898625.0	15978.0
2021-05-05	155684714	91626285	3349654	0.5440172066626865	842369.0	14877.0
2021-05-07	157392278	92998026	3378783	0.5333434169689575	834988.0	14521.0
2021-05-14	162394780	97754527	3468377	0.4390794672760167	709925.0	13000.0
2021-05-15	163026598	98397064	3480647	0.3890629982072084	631818.0	12270.0
2021-05-16	163573172	99064468	3490915	0.3352667642613753	546574.0	10268.0
2021-05-19	165408800	101250070	3529788	0.408407376344914	672794.0	13478.0
2021-05-21	166317397	102501547	3555935	0.3781003834012171	626478.0	12970.0
2021-05-23	167371567	103620279	3577194	0.2885282993697131	481525.0	9825.0
2021-06-02	172183117	109272023	3691980	0.2840179750577113	487646.0	11898.0
2021-06-03	172663902	109701213	3702144	0.2792288863024822	480785.0	10164.0
2021-06-06	173809303	111146371	3729461	0.1863112025259387	323224.0	7278.0
2021-06-07	174130990	111568368	3737520	0.1850804269090245	321687.0	8059.0
2021-06-08	174501789	111983104	3748170	0.2129425669721397	370799.0	10650.0
2021-06-11	175796382	113225020	3786030	0.2409475899946596	422559.0	11738.0
2021-06-19	178689527	116181692	3860570	0.1953924665986344	348465.0	8163.0
2021-07-04	184293366	120868181	3978382	0.1784169534596774	328225.0	6618.0
2021-07-09	186581412	122462949	4020050	0.2761863020272764	513893.0	8371.0
2021-07-10	187003460	122907153	4026651	0.2262004534513867	422048.0	6601.0
2021-07-12	187806270	123499875	4042328	0.2306888662082868	432251.0	8064.0
2021-07-15	189446635	124394119	4067943	0.3052075094815519	576446.0	8625.0
2021-08-02	199443161	130277533	4232852	0.2853521570876959	567496.0	8045.0
2021-08-07	202826624	0	4283820	0.2786188152646601	563543.0	8667.0
2021-08-14	207352369	0	4351807	0.2695277945285321	557370.0	8724.0
2021-08-15	207822568	0	4359219	0.2267632640358211	470199.0	7412.0
2021-09-02	219676549	0	4540913	0.3088206788238501	676318.0	11211.0
2021-09-06	221821940	0	4573840	0.2074649526530419	459250.0	8009.0
2021-09-13	225831661	0	4637341	0.2495499823564664	562160.0	9035.0
2021-09-15	226949475	0	4657706	0.2505314946950184	567159.0	10467.0
2021-09-19	229060019	0	4689794	0.1613548306652974	369004.0	6028.0
2021-09-22	230600342	0	4717094	0.2324114948358455	534699.0	9739.0
2021-09-24	231697328	0	4735665	0.2376277826018143	549272.0	8719.0
2021-09-25	232077347	0	4741180	0.1640152708191783	380019.0	5515.0
2021-09-28	233360421	0	4763667	0.193804849955325	451389.0	9396.0
2021-10-07	237360236	0	4833182	0.1947835986469091	461440.0	8919.0
2021-10-08	237836322	0	4840732	0.2005752977090906	476086.0	7550.0
2021-10-09	238183753	0	4845634	0.1460798742086164	347431.0	4902.0
2021-10-14	240229852	0	4881003	0.1891496239353348	453536.0	7955.0
2021-10-15	240688651	0	4888198	0.1909833420702436	458799.0	7195.0
2021-10-20	242678202	0	4921159	0.1966210169163686	476220.0	8677.0
2021-10-27	245704870	0	4971047	0.2099092927423896	514677.0	9145.0
2021-10-30	247078252	0	4993808	0.1597508250346925	394080.0	6066.0
2021-10-31	247441791	0	4998323	0.1471351675257926	363539.0	4515.0
2021-11-02	248267015	0	5011705	0.1630239686619708	404076.0	7155.0
2021-11-04	249311355	0	5027749	0.2089738246064939	519909.0	7607.0
2021-11-08	251104863	0	5054205	0.1879351213212498	471029.0	6575.0
2021-11-11	252670145	0	5078264	0.2065526061057375	520821.0	7681.0
2021-11-12	253268010	0	5087293	0.2366187742520985	597865.0	9029.0
2021-11-18	256359795	0	5130367	0.2430250109558292	621508.0	8384.0
2021-11-22	258498491	0	5156226	0.233257917932686	601565.0	7038.0
2021-11-27	261442001	0	5193759	0.185265064485187	483465.0	6156.0
2021-12-03	265243812	0	5242115	0.2757490540704594	729396.0	8551.0
2021-12-09	268888034	0	5286892	0.2599992826001375	697294.0	8565.0
2021-12-10	269581599	0	5294954	0.2579382167672065	693565.0	8062.0
2021-12-19	275139094	0	5354168	0.1865769033152726	512390.0	4415.0
2021-12-23	278549328	0	5386072	0.362736051661925	1006747.0	7249.0
2022-01-07	303883455	0	5480605	0.9782044340119356	2943805.0	7253.0
2022-01-15	326766141	0	5537758	0.7699974017889996	2496865.0	6404.0
2022-01-16	328944049	0	5542128	0.6665035714333695	2177908.0	4370.0
2022-01-20	343160300	0	5577247	1.0916051461037843	3705506.0	9688.0
2022-01-22	349785095	0	5593449	0.8037842027433654	2789099.0	6247.0
2022-01-29	373094973	0	5659104	0.7401117428371357	2741033.0	8044.0
2022-02-01	382058803	0	5688480	0.8341283025797649	3160498.0	13996.0
2022-02-03	388420043	0	5712365	0.8235438611517345	3172681.0	11709.0
2022-02-09	403196058	0	5776954	0.60851705186685	2438677.0	13293.0
2022-02-10	405975896	0	5788716	0.6894506890243456	2779838.0	11762.0
2022-02-25	433081005	0	5935378	0.3793769810861175	1636800.0	8853.0
2022-02-28	437015803	0	5954001	0.3118951305294043	1358793.0	7614.0
2022-03-08	449665818	0	6011475	0.3908763730148957	1750794.0	7266.0
2022-03-20	470647389	0	6078084	0.2278937055494332	1070137.0	3065.0
2022-03-24	477617482	0	6110404	0.3680402930485679	1751379.0	5260.0
2022-03-29	484968478	0	6133504	0.3618941605559511	1748744.0	4770.0
2022-04-04	492310289	0	6155027	0.184194244167352	905140.0	2926.0
2022-04-05	493669057	0	6159243	0.2759982942383721	1358768.0	4216.0
2022-04-14	502892186	0	6193401	0.1936467060222162	971952.0	3808.0
