Date	sma	willr	rsi	ema	macd	macd_signal	macd_hist	return_1	return_10	return_20
2019-02-01	38.721499888102215	-12.537896261827877	59.78184483588218	39.96623701325124	0.05298043491519877	-0.5529853961855951	0.6059658311007938	0.00048066468325647094	0.0683947364324684	0.17110908934037483
2019-02-04	38.80783322652181	-1.8972866752857758	64.28811441749897	40.14986688336406	0.28927126744502374	-0.3845340634594713	0.673805330904495	0.02840497001068898	0.09201627344620533	0.155065468399866
2019-02-05	38.9524164835612	-3.849482323825635	66.77177708246485	40.36890761146608	0.529535776295134	-0.2017200955085502	0.7312558718036842	0.017109446281934337	0.13620345210935092	0.17744880213394065
2019-02-07	39.349249903361006	-19.396744324301864	61.265578139156915	40.71415340138985	0.7826950794354275	0.14150846543050088	0.6411866140049266	-0.01893941085698192	0.11944994012898724	0.11499579390492443
2019-02-12	39.69241663614909	-19.63914215260965	60.479487972126236	41.04952234771923	0.8353225775526454	0.4748493061523174	0.360473271400328	0.008617168016179066	0.1047970486257026	0.1392666625976562
2019-02-13	39.79608319600423	-24.600701723107694	59.171794896613896	41.146004658766074	0.8263578313604398	0.5451510111939419	0.2812068201664979	-0.004154758712640039	0.029833541154500764	0.11177882362886216
2019-02-15	40.13866653442383	-23.998171221193356	59.20665058806486	41.33392292808679	0.8021392670963436	0.6408895991183436	0.161249667978	-0.0022248529041146714	0.023420572882662194	0.09341715322453759
2019-02-25	41.03174985249837	-22.01342364355454	64.16497404197099	41.830865325303634	0.792325527620946	0.7343696179745225	0.0579559096464235	0.0072844683930379794	0.022416477808450797	0.10439909859396868
2019-03-18	43.68316650390625	-1.9586825258991498	77.36836520400352	43.692477089368154	1.131225783991404	0.8851046914412153	0.24612109255018866	0.010208517113258653	0.06920669744976493	0.10327430050825326
2019-03-20	43.92699991861979	-6.653333994878117	74.49570677842186	44.08588789929357	1.2274781560240626	0.9998782322306998	0.2275999237933628	0.008738566951588034	0.0781572258521932	0.09376274485420555
2019-03-21	44.10074984232585	-4.621712294215366	80.46532611519017	44.38824991124061	1.3932234383177473	1.0785472734481094	0.3146761648696379	0.03683031750055599	0.1309565005095108	0.14047702047385924
2019-03-26	44.56574986775716	-38.666222814025744	60.972651266385455	44.896538471742325	1.3074264175086228	1.2187880942174563	0.0886383232911665	-0.010331737576970035	0.03250229122213533	0.07147359217694071
2019-04-01	45.19983329772949	-38.461510465051745	66.69088792281651	45.48710789135215	1.1823983722294713	1.2107541725671567	-0.028355800337685366	0.006791305952341675	0.01712584378009585	0.08751776431892178
2019-04-16	47.43866678873698	-23.498723122831198	70.85654330819868	47.62068485039758	1.2886411926302657	1.337228883018017	-0.04858769038775135	0.00010040793499932477	0.026955961304869547	0.06819279099311792
2019-05-02	49.66100006103515	-32.25134353302651	67.6364084128058	49.60425156568106	1.2145657005514252	1.2649480667285349	-0.05038236617710967	-0.006507744386150871	0.02963613877302307	0.07064237195701017
2019-05-10	50.36958325703939	-80.4348282302575	44.03871951899131	50.019365101812035	0.5717092134183872	0.982820668118929	-0.4111114547005418	-0.017636551033244685	-0.03485076000793186	-0.0088967293270249
2019-05-17	50.18733317057292	-81.05361825188572	38.29625195049401	49.23248251426568	-0.4839926350608508	0.1447060694433385	-0.6286987045041893	-0.005681827760158575	-0.1074380165289256	-0.07289316474963747
2019-05-21	49.95891647338867	-80.47572357876874	38.4509240647768	48.85704769615125	-0.7768764246693323	-0.17346479420332428	-0.603411630466008	0.019170953278885294	-0.08015377333093743	-0.10063615796215297
2019-05-24	49.47841657002767	-96.08239230598382	31.85207788758496	48.1751462851463	-1.1919765959788293	-0.6146007416915806	-0.5773758542872487	-0.003840601287663059	-0.09235212562879247	-0.12398434387021295
2019-06-03	48.46125005086263	-86.35135497378168	27.876406446144475	47.011905553280336	-1.5431452622555781	-1.1701367255090684	-0.3730085367465097	-0.010110265598966883	-0.08306876692191634	-0.18158203989724764
2019-06-05	48.04600003560384	-44.72977161988564	44.3328608860386	46.79621483599763	-1.3151602835052287	-1.245047834700421	-0.07011244880480771	0.016143363985401393	-0.021757838609772318	-0.10016763907661086
2019-06-12	47.503749974568684	-7.034581652326091	58.673100408357335	47.115286827374	-0.18601027887450527	-0.7690971629020389	0.5830868840275336	-0.0031825631382240704	0.09476827768552276	0.029311982783595925
2019-06-18	46.99816665649414	-6.129237212753953	63.277017481750654	47.49382390954437	0.3077299938532718	-0.2270028540481614	0.5347328479014333	0.023518477347714173	0.10470940560289077	0.08389317230639315
2019-06-20	46.9279167175293	-3.790356082041399	64.03729142267376	47.765921895099865	0.5338448537570457	0.028593307710840093	0.5052515460462056	0.008035637721312883	0.07688157542011931	0.09125729317194642
2019-06-24	46.92341677347819	-11.517014202049214	62.1627291452258	48.00357994220618	0.6478342535583934	0.24448319437841737	0.40335105917997605	-0.0010061220921137037	0.031155882973059823	0.10957143921661383
2019-06-28	47.23716684977214	-32.386936748484615	57.742455741989495	48.372246931547764	0.6784927821907942	0.4957833639783208	0.18270941821247344	-0.009111881817190803	0.02687554492139399	0.1305191631277527
2019-07-02	47.50541687011719	-12.40316746168636	64.23947876930212	48.642923670612916	0.7817970377473529	0.5901202657358073	0.19167677201154554	0.005854590215403022	0.021567139557140624	0.12853482752361423
2019-07-08	48.00225016276042	-51.266464658957396	56.47006684916545	49.01539616242965	0.8243155856042961	0.7176708929571337	0.10664469264716236	-0.02061397220364547	0.00623807979061719	0.05190644592578675
2019-07-18	49.70900026957194	-4.966855071780327	62.30752298672392	49.805090406045665	0.7491461153034606	0.7526825918635167	-0.0035364765600560677	0.011359712265844868	0.006115160596867231	0.039369327018521805
2019-07-22	49.99600028991699	-0.11331650597636442	62.20371627932919	49.98495941446901	0.7241423047732383	0.7365849587194329	-0.012442653946194593	0.022854064694736165	0.035996384333811804	0.04245901244207717
2019-07-24	50.247000249226886	-4.469238025959855	63.88881176237191	50.26005805003798	0.805657073985941	0.7568196800726272	0.048837393913313765	-0.0008140115491587219	0.026767714194608327	0.06698363938295104
